date,action,ticker,units,price,gross,cost,cash_after
2018-01-08,BUY,MOM100.NS,8779,22.77,199897.83,99.948915,800002.2210850001
2018-01-08,BUY,MON100.NS,4164,48.0,199872.0,99.936,600030.2850850001
2018-01-08,BUY,JUNIORBEES.NS,615,324.59,199622.84999999998,99.81142499999999,400307.62366000016
2018-01-08,BUY,INFRABEES.NS,527,379.0,199733.0,99.8665,200474.75716000015
2018-01-08,BUY,CPSEETF.NS,6492,30.79,199888.68,99.94434,486.1328200001735
2018-01-22,SELL,CPSEETF.NS,6492,30.31,196772.52,98.38626,197160.26656000016
2018-01-22,SELL,INFRABEES.NS,527,373.73,196955.71000000002,98.47785500000002,394017.49870500015
2018-01-22,BUY,BANKBEES.NS,718,274.16,196846.88,98.42344,197072.19526500013
2018-01-22,BUY,NIFTYBEES.NS,1744,112.88,196862.72,98.43136,111.04390500014415
2018-01-29,SELL,JUNIORBEES.NS,615,314.21,193239.15,96.619575,193253.57433000015
2018-01-29,BUY,CPSEETF.NS,6228,31.01,193130.28,96.56514,26.72919000015827
2018-02-05,SELL,CPSEETF.NS,6228,29.68,184847.04,92.42352000000001,184781.34567000016
2018-02-05,BUY,GOLDBEES.NS,6795,27.18,184688.1,92.34405000000001,0.9016200001351535
2018-02-12,SELL,BANKBEES.NS,718,261.59,187821.62,93.91081,187728.61081000013
2018-02-12,SELL,GOLDBEES.NS,6795,27.0,183465.0,91.7325,371101.8783100001
2018-02-12,BUY,CPSEETF.NS,6188,29.97,185454.36,92.72717999999999,185554.79113000014
2018-02-12,BUY,JUNIORBEES.NS,602,307.71,185241.41999999998,92.62070999999999,220.7504200001713
2018-02-19,SELL,JUNIORBEES.NS,602,298.26,179552.52,89.77626,179683.49416000015
2018-02-19,BUY,GOLDBEES.NS,6514,27.57,179590.98,89.79549,2.71867000014754
2018-03-12,SELL,CPSEETF.NS,6188,28.98,179328.24,89.66412,179241.29455000014
2018-03-12,BUY,LIQUIDBEES.NS,179,999.99,178998.21,89.499105,153.58544500014978
2018-04-09,SELL,MOM100.NS,8779,20.45,179530.55,89.765275,179594.37017000013
2018-04-09,BUY,JUNIORBEES.NS,584,307.03,179305.52,89.65276,199.19741000013892
2018-04-16,SELL,LIQUIDBEES.NS,179,999.99,178998.21,89.499105,179107.90830500014
2018-04-16,BUY,BANKBEES.NS,697,256.75,178954.75,89.477375,63.68093000014778
2018-04-23,SELL,BANKBEES.NS,697,252.85,176236.44999999998,88.118225,176212.01270500012
2018-04-23,BUY,LIQUIDBEES.NS,176,1000.0,176000.0,88.0,124.01270500011742
2018-04-30,SELL,LIQUIDBEES.NS,176,999.99,175998.24,87.99911999999999,176034.25358500011
2018-04-30,BUY,BANKBEES.NS,677,259.83,175904.91,87.952455,41.39113000012003
2018-05-07,SELL,JUNIORBEES.NS,584,305.34,178318.56,89.15928,178270.79185000013
2018-05-07,BUY,MOM100.NS,8521,20.91,178174.11000000002,89.087055,7.594795000099111
2018-05-21,SELL,MOM100.NS,8521,20.35,173402.35,86.701175,173323.2436200001
2018-05-21,BUY,LIQUIDBEES.NS,173,1000.0,173000.0,86.5,236.74362000011024
2018-07-30,SELL,GOLDBEES.NS,6514,26.6,173272.40000000002,86.63620000000002,173422.50742000013
2018-07-30,BUY,PSUBNKBEES.NS,4825,35.92,173314.0,86.657,21.850420000118902
2018-08-06,SELL,MON100.NS,4164,58.37,243052.68,121.52634,242953.0040800001
2018-08-06,BUY,JUNIORBEES.NS,789,307.43,242562.27000000002,121.281135,269.4529450000846
2018-08-13,SELL,LIQUIDBEES.NS,173,1000.0,173000.0,86.5,173182.95294500008
2018-08-13,BUY,MOM100.NS,8215,21.07,173090.05,86.545025,6.357920000096783
