date,action,ticker,units,price,gross,cost,cash_after
2018-01-01,BUY,MON100.NS,6883,48.4,333137.2,166.5686,666696.2313999999
2018-01-01,BUY,MOM100.NS,15282,21.8,333147.60000000003,166.57380000000003,333382.0575999999
2018-01-01,BUY,JUNIORBEES.NS,1055,315.5,332852.5,166.42625,363.13134999986505
2018-01-22,SELL,JUNIORBEES.NS,1055,320.11,337716.05,168.858025,337910.32332499983
2018-01-22,BUY,BANKBEES.NS,1231,274.16,337490.96,168.74548000000001,250.61784499982605
2018-02-05,SELL,BANKBEES.NS,1231,265.34,326633.54,163.31677,326720.84107499983
2018-02-05,BUY,NIFTYBEES.NS,2960,110.29,326458.4,163.22920000000002,99.21187499980442
2018-02-12,SELL,NIFTYBEES.NS,2960,109.14,323054.4,161.52720000000002,322992.0846749998
2018-02-12,BUY,CPSEETF.NS,10771,29.97,322806.87,161.403435,23.81123999983538
2018-02-19,SELL,CPSEETF.NS,10771,29.58,318606.18,159.30309,318470.6881499998
2018-02-19,BUY,GOLDBEES.NS,11545,27.57,318295.65,159.147825,15.890324999811128
2018-03-05,SELL,MOM100.NS,15282,20.74,316948.68,158.47434,316806.0959849998
2018-03-05,BUY,NIFTYBEES.NS,2954,107.17,316580.18,158.29009,67.62589499977184
2018-03-12,SELL,NIFTYBEES.NS,2954,107.99,319002.45999999996,159.50123,318910.58466499974
2018-03-12,BUY,LIQUIDBEES.NS,318,999.99,317996.82,158.99841,754.7662549997331
2018-04-09,SELL,LIQUIDBEES.NS,318,1000.0,318000.0,159.0,318595.76625499973
2018-04-09,BUY,JUNIORBEES.NS,1037,307.03,318390.11,159.195055,46.461199999728706
2018-04-23,SELL,JUNIORBEES.NS,1037,309.07,320505.58999999997,160.252795,320391.7984049997
2018-04-23,BUY,NIFTYBEES.NS,2925,109.47,320199.75,160.099875,31.94852999970317
2018-05-07,SELL,MON100.NS,6883,47.45,326598.35000000003,163.29917500000002,326466.99935499975
2018-05-07,BUY,BANKBEES.NS,1248,261.4,326227.19999999995,163.1136,76.68575499980943
2018-05-14,SELL,NIFTYBEES.NS,2925,111.69,326693.25,163.34662500000002,326606.5891299998
2018-05-14,BUY,MON100.NS,6400,51.0,326400.0,163.20000000000002,43.3891299997922
2018-06-04,SELL,GOLDBEES.NS,11545,27.53,317833.85000000003,158.91692500000002,317718.3222049998
2018-06-04,BUY,NIFTYBEES.NS,2883,110.12,317475.96,158.73798000000002,83.62422499980312
2018-08-06,SELL,MON100.NS,6400,58.37,373568.0,186.784,373464.8402249998
2018-08-06,BUY,PSUBNKBEES.NS,10091,36.99,373266.09,186.633045,12.117179999768268
2018-09-24,SELL,BANKBEES.NS,1248,254.18,317216.64,158.60832000000002,317070.1488599998
2018-09-24,SELL,PSUBNKBEES.NS,10091,30.46,307371.86,153.68592999999998,624288.3229299998
2018-09-24,BUY,GOLDBEES.NS,11411,27.34,311976.74,155.98837,312155.5945599998
2018-09-24,BUY,CPSEETF.NS,11563,26.98,311969.74,155.98487,29.86968999984674
2018-10-01,SELL,CPSEETF.NS,11563,26.96,311738.48,155.86924,311612.4804499998
2018-10-01,BUY,LIQUIDBEES.NS,311,999.99,310996.89,155.498445,460.09200499980943
2018-10-22,SELL,NIFTYBEES.NS,2883,107.15,308913.45,154.456725,309219.0852799998
2018-10-22,BUY,BANKBEES.NS,1211,255.15,308986.65,154.49332500000003,77.94195499981288
2018-10-29,SELL,BANKBEES.NS,1211,254.27,307920.97000000003,153.960485,307844.95146999985
2018-10-29,BUY,MOM100.NS,16236,18.95,307672.2,153.83610000000002,18.915369999827817
2018-11-05,SELL,MOM100.NS,16236,19.44,315627.84,157.81392000000002,315488.94144999987
2018-11-05,BUY,PSUBNKBEES.NS,9489,33.23,315319.47,157.65973499999998,11.811714999901596
2018-11-12,SELL,LIQUIDBEES.NS,311,1000.0,311000.0,155.5,310856.3117149999
2018-11-12,BUY,MOM100.NS,15771,19.7,310688.7,155.34435000000002,12.267364999861456
2018-11-19,SELL,MOM100.NS,15771,19.21,302960.91000000003,151.480455,302821.6969099999
2018-11-19,BUY,LIQUIDBEES.NS,302,1000.0,302000.0,151.0,670.6969099998823
2018-11-26,SELL,PSUBNKBEES.NS,9489,32.72,310480.08,155.24004000000002,310995.5368699999
2018-11-26,BUY,INFRABEES.NS,974,319.03,310735.22,155.36760999999998,104.94925999990664
2018-12-03,SELL,GOLDBEES.NS,11411,27.26,311063.86000000004,155.53193000000002,311013.27732999995
2018-12-03,SELL,INFRABEES.NS,974,320.68,312342.32,156.17116000000001,623199.4261699999
2018-12-03,BUY,BANKBEES.NS,1136,273.97,311229.92000000004,155.61496000000002,311813.89120999986
2018-12-03,BUY,NIFTYBEES.NS,2736,113.8,311356.8,155.6784,301.4128099998925
2018-12-10,SELL,NIFTYBEES.NS,2736,109.88,300631.68,150.31584,300782.7769699999
2018-12-10,BUY,GOLDBEES.NS,10698,28.1,300613.8,150.30689999999998,18.670069999876432
2018-12-17,SELL,LIQUIDBEES.NS,302,1000.0,302000.0,151.0,301867.6700699999
2018-12-17,BUY,PSUBNKBEES.NS,9184,32.85,301694.4,150.84720000000002,22.422869999834802
2018-12-24,SELL,GOLDBEES.NS,10698,27.88,298260.24,149.13012,298133.53274999984
2018-12-24,BUY,INFRABEES.NS,932,319.7,297960.39999999997,148.9802,24.152549999882467
2018-12-31,SELL,BANKBEES.NS,1136,276.89,314547.04,157.27352,314413.9190299999
2018-12-31,BUY,GOLDBEES.NS,11215,28.02,314244.3,157.12215,12.496879999875091
2019-01-07,SELL,INFRABEES.NS,932,318.28,296636.95999999996,148.31848,296501.1383999998
2019-01-07,BUY,BANKBEES.NS,1063,278.74,296300.62,148.15031,52.36808999982895
2019-01-28,SELL,PSUBNKBEES.NS,9184,32.05,294347.19999999995,147.1736,294252.3944899998
2019-01-28,BUY,LIQUIDBEES.NS,294,999.99,293997.06,146.99853,108.33595999982208
2019-02-04,SELL,LIQUIDBEES.NS,294,999.99,293997.06,146.99853,293958.39742999984
2019-02-04,BUY,NIFTYBEES.NS,2570,114.3,293751.0,146.87550000000002,60.52192999981344
2019-02-18,SELL,NIFTYBEES.NS,2570,111.67,286991.9,143.49595000000002,286908.9259799998
