date,action,ticker,units,price,gross,cost,cash_after
2018-01-01,BUY,MON100.NS,4130,48.4,199892.0,99.946,800008.054
2018-01-01,BUY,MOM100.NS,9169,21.8,199884.2,99.94210000000001,600023.9119
2018-01-01,BUY,JUNIORBEES.NS,633,315.5,199711.5,99.85575,400212.55614999996
2018-01-01,BUY,INFRABEES.NS,537,371.7,199602.9,99.80145,200509.85469999997
2018-01-01,BUY,PSUBNKBEES.NS,4864,41.09,199861.76,99.93088,548.1638199999579
2018-01-08,SELL,PSUBNKBEES.NS,4864,41.0,199424.0,99.712,199872.45181999996
2018-01-08,BUY,CPSEETF.NS,6488,30.79,199765.52,99.88275999999999,7.049059999961173
2018-01-22,SELL,CPSEETF.NS,6488,30.31,196651.28,98.32564,196560.00341999996
2018-01-22,SELL,JUNIORBEES.NS,633,320.11,202629.63,101.31481500000001,399088.318605
2018-01-22,BUY,BANKBEES.NS,727,274.16,199314.32,99.65716,199674.34144499997
2018-01-22,BUY,NIFTYBEES.NS,1766,112.88,199346.08,99.67304,228.5884049999877
2018-01-29,SELL,INFRABEES.NS,537,370.16,198775.92,99.38796,198905.120445
2018-01-29,BUY,CPSEETF.NS,6411,31.01,198805.11000000002,99.402555,0.6078899999847636
2018-02-05,SELL,CPSEETF.NS,6411,29.68,190278.48,95.13924,190183.94865
2018-02-05,BUY,GOLDBEES.NS,6993,27.18,190069.74,95.03487,19.173780000011902
2018-02-12,SELL,BANKBEES.NS,727,261.59,190175.93,95.087965,190100.015815
2018-02-12,BUY,LIQUIDBEES.NS,190,1000.0,190000.0,95.0,5.015814999991562
2018-02-19,SELL,LIQUIDBEES.NS,190,1000.0,190000.0,95.0,189910.015815
2018-02-19,BUY,DIVOPPBEES.NS,6641,28.58,189799.78,94.89989,15.33592499999213
2018-02-26,SELL,MOM100.NS,9169,21.06,193099.13999999998,96.54956999999999,193017.92635499997
2018-02-26,BUY,LIQUIDBEES.NS,192,999.99,191998.08000000002,95.99904000000001,923.8473149999627
2018-03-19,SELL,DIVOPPBEES.NS,6641,30.0,199230.0,99.61500000000001,200054.23231499997
2018-03-19,BUY,BANKBEES.NS,812,245.99,199743.88,99.87194000000001,210.48037499995553
2018-03-26,SELL,BANKBEES.NS,812,246.01,199760.12,99.88006,199870.72031499996
2018-03-26,BUY,JUNIORBEES.NS,687,290.71,199717.77,99.858885,53.0914299999713
2018-05-07,SELL,MON100.NS,4130,47.45,195968.5,97.98425,195923.60717999996
2018-05-07,BUY,BANKBEES.NS,749,261.4,195788.59999999998,97.89429999999999,37.11287999997148
2018-05-14,SELL,JUNIORBEES.NS,687,298.62,205151.94,102.57597,205086.47690999997
2018-05-14,BUY,MOM100.NS,9902,20.7,204971.4,102.4857,12.59120999998413
2018-05-21,SELL,MOM100.NS,9902,20.35,201505.7,100.75285000000001,201417.53836
2018-05-21,BUY,MON100.NS,3643,55.26,201312.18,100.65608999999999,4.702270000008866
2018-06-11,SELL,LIQUIDBEES.NS,192,1000.0,192000.0,96.0,191908.70227
2018-06-11,BUY,PSUBNKBEES.NS,5674,33.8,191781.19999999998,95.89059999999999,31.611670000012964
2018-06-25,SELL,GOLDBEES.NS,6993,27.34,191188.62,95.59431,191124.63736000002
2018-06-25,BUY,LIQUIDBEES.NS,191,1000.0,191000.0,95.5,29.137360000022454
2018-07-02,SELL,PSUBNKBEES.NS,5674,31.05,176177.7,88.08885000000001,176118.74851000003
2018-07-02,BUY,GOLDBEES.NS,6486,27.14,176030.04,88.01502,0.6934900000342168
2018-07-23,SELL,GOLDBEES.NS,6486,26.83,174019.37999999998,87.00968999999999,173933.0638
2018-07-23,BUY,PSUBNKBEES.NS,5453,31.88,173841.63999999998,86.92081999999999,4.502980000019306
2018-07-30,SELL,LIQUIDBEES.NS,191,1000.0,191000.0,95.5,190909.00298000002
2018-07-30,BUY,JUNIORBEES.NS,630,302.7,190701.0,95.3505,112.65248000001884
2018-08-06,SELL,MON100.NS,3643,58.37,212641.91,106.320955,212648.24152500002
2018-08-06,BUY,MOM100.NS,10145,20.95,212537.75,106.26887500000001,4.222650000010617
2018-09-10,SELL,BANKBEES.NS,749,277.02,207487.97999999998,103.74399,207388.45866
2018-09-10,BUY,INFRABEES.NS,628,330.0,207240.0,103.62,44.83866000000853
2018-09-24,SELL,JUNIORBEES.NS,630,285.93,180135.9,90.06795,180090.67071
2018-09-24,SELL,PSUBNKBEES.NS,5453,30.46,166098.38,83.04919000000001,346106.00152000005
2018-09-24,SELL,MOM100.NS,10145,19.59,198740.55,99.37027499999999,544747.1812450001
2018-09-24,BUY,NIF100BEES.NS,1558,116.44,181413.52,90.70676,363242.9544850001
2018-09-24,BUY,CPSEETF.NS,6726,26.98,181467.48,90.73374000000001,181684.7407450001
2018-09-24,BUY,GOLDBEES.NS,6638,27.34,181482.92,90.74146,111.07928500010166
2018-10-01,SELL,INFRABEES.NS,628,301.45,189310.6,94.65530000000001,189327.0239850001
2018-10-01,BUY,LIQUIDBEES.NS,189,999.99,188998.11000000002,94.49905500000001,234.41493000008631
2018-10-08,SELL,CPSEETF.NS,6726,24.04,161693.04,80.84652000000001,161846.6084100001
2018-10-08,BUY,MOM100.NS,8748,18.49,161750.52,80.87526,15.213150000112364
2018-10-15,SELL,NIFTYBEES.NS,1766,109.99,194242.34,97.12117,194160.4319800001
2018-10-15,SELL,MOM100.NS,8748,18.8,164462.4,82.2312,358540.6007800001
2018-10-15,BUY,CPSEETF.NS,7079,25.31,179169.49,89.584745,179281.5260350001
2018-10-15,BUY,BANKBEES.NS,692,258.71,179027.31999999998,89.51365999999999,164.6923750001297
2018-10-22,SELL,NIF100BEES.NS,1558,108.47,168996.26,84.49813,169076.45424500015
2018-10-22,BUY,MOM100.NS,8847,19.1,168977.7,84.48885000000001,14.265395000140416
2018-10-29,SELL,BANKBEES.NS,692,254.27,175954.84,87.97742,175881.12797500013
2018-10-29,BUY,INFRABEES.NS,589,298.1,175580.90000000002,87.79045,212.43752500010305
2018-11-05,SELL,CPSEETF.NS,7079,24.92,176408.68000000002,88.20434000000002,176532.91318500013
2018-11-05,BUY,PSUBNKBEES.NS,5309,33.23,176418.06999999998,88.20903499999999,26.634150000143563
2018-11-19,SELL,MOM100.NS,8847,19.21,169950.87,84.975435,169892.52871500014
2018-11-19,BUY,BANKBEES.NS,631,268.78,169600.18,84.80009,207.54862500014133
2018-12-03,SELL,PSUBNKBEES.NS,5309,32.6,173073.4,86.5367,173194.41192500014
2018-12-03,BUY,NIFTYBEES.NS,1521,113.8,173089.8,86.5449,18.067025000142166
2018-12-17,SELL,NIFTYBEES.NS,1521,113.64,172846.44,86.42322,172778.08380500015
2018-12-17,SELL,LIQUIDBEES.NS,189,1000.0,189000.0,94.5,361683.5838050002
2018-12-17,BUY,PSUBNKBEES.NS,5502,32.85,180740.7,90.37035,180852.51345500015
2018-12-17,BUY,JUNIORBEES.NS,627,288.14,180663.78,90.33189,98.40156500015291
2019-01-21,SELL,INFRABEES.NS,589,312.97,184339.33000000002,92.16966500000001,184345.56190000018
2019-01-21,BUY,NIFTYBEES.NS,1609,114.48,184198.32,92.09916000000001,55.142740000155754
2019-01-28,SELL,JUNIORBEES.NS,627,271.88,170468.76,85.23438,170438.66836000016
2019-01-28,BUY,LIQUIDBEES.NS,170,999.99,169998.3,84.99915,355.369210000179
2019-02-11,SELL,PSUBNKBEES.NS,5502,31.59,173808.18,86.90409,174076.64512000018
2019-02-11,BUY,MON100.NS,3565,48.8,173972.0,86.986,17.659120000171242
2019-03-05,SELL,LIQUIDBEES.NS,170,999.99,169998.3,84.99915,169930.95997000017
2019-03-05,BUY,CPSEETF.NS,6593,25.76,169835.68000000002,84.91784000000001,10.362130000139587
2019-03-11,SELL,GOLDBEES.NS,6638,28.5,189183.0,94.5915,189098.77063000013
2019-03-11,BUY,DIVOPPBEES.NS,6300,30.0,189000.0,94.5,4.270630000130041
2019-03-18,SELL,DIVOPPBEES.NS,6300,30.05,189315.0,94.6575,189224.61313000013
2019-03-18,SELL,MON100.NS,3565,49.32,175825.8,87.9129,364962.5002300001
2019-03-18,BUY,PSUBNKBEES.NS,5311,34.34,182379.74000000002,91.18987000000001,182491.5703600001
2019-03-18,BUY,INFRABEES.NS,559,325.88,182166.91999999998,91.08345999999999,233.56690000012168
2019-03-25,SELL,INFRABEES.NS,559,326.42,182468.78,91.23439,182611.11251000012
2019-03-25,BUY,MON100.NS,3687,49.5,182506.5,91.25325000000001,13.359260000113863
2019-04-01,SELL,MON100.NS,3687,50.51,186230.37,93.115185,186150.6140750001
2019-04-01,BUY,INFRABEES.NS,563,330.25,185930.75,92.96537500000001,126.89870000010706
2019-04-08,SELL,INFRABEES.NS,563,330.86,186274.18000000002,93.13709000000001,186307.94161000013
2019-04-08,BUY,MON100.NS,3584,51.95,186188.80000000002,93.09440000000001,26.047210000106134
2019-04-22,SELL,PSUBNKBEES.NS,5311,34.64,183973.04,91.98652000000001,183907.1006900001
2019-04-22,BUY,NIF100BEES.NS,1516,121.2,183739.2,91.8696,76.03109000009135
2019-05-06,SELL,NIF100BEES.NS,1516,120.4,182526.4,91.2632,182511.1678900001
2019-05-06,BUY,DIVOPPBEES.NS,5994,30.43,182397.42,91.19871,22.54918000008911
2019-05-27,SELL,DIVOPPBEES.NS,5994,30.45,182517.3,91.25865,182448.59053000007
2019-05-27,SELL,MON100.NS,3584,50.47,180884.47999999998,90.44224,363242.62829
2019-05-27,BUY,PSUBNKBEES.NS,4851,37.42,181524.42,90.76221000000001,181627.44608000002
