date,action,ticker,units,price,gross,cost,cash_after
2018-01-01,BUY,MON100.NS,6883,48.4,333137.2,166.5686,666696.2313999999
2018-01-01,BUY,PSUBNKBEES.NS,8108,41.09,333157.72000000003,166.57886000000002,333371.9325399999
2018-01-01,BUY,MOM100.NS,15282,21.8,333147.60000000003,166.57380000000003,57.75873999984469
2018-01-22,SELL,PSUBNKBEES.NS,8108,40.98,332265.83999999997,166.13291999999998,332157.4658199998
2018-01-22,BUY,HNGSNGBEES.NS,1092,304.0,331968.0,165.984,23.481819999811705
2018-02-26,SELL,HNGSNGBEES.NS,1092,306.3,334479.60000000003,167.23980000000003,334335.84201999987
2018-02-26,SELL,MOM100.NS,15282,21.06,321838.92,160.91946,656013.8425599998
2018-02-26,BUY,DIVOPPBEES.NS,11196,29.28,327818.88,163.90944000000002,328031.05311999976
2018-02-26,BUY,GOLDBEES.NS,11938,27.46,327817.48,163.90874,49.66437999979826
2018-03-05,SELL,GOLDBEES.NS,11938,27.4,327101.2,163.5506,326987.3137799998
2018-03-05,BUY,HNGSNGBEES.NS,1008,324.0,326592.0,163.296,232.01777999982005
2018-03-12,SELL,DIVOPPBEES.NS,11196,28.75,321885.0,160.9425,321956.0752799998
2018-03-12,BUY,GOLDBEES.NS,11830,27.2,321776.0,160.888,19.18727999983821
2018-03-19,SELL,GOLDBEES.NS,11830,27.04,319883.2,159.94160000000002,319742.44567999983
2018-03-19,BUY,DIVOPPBEES.NS,10652,30.0,319560.0,159.78,22.665679999801796
2018-03-26,SELL,DIVOPPBEES.NS,10652,27.66,294634.32,147.31716,294509.66851999983
2018-03-26,BUY,GOLDBEES.NS,10688,27.54,294347.52,147.17376000000002,14.97475999983726
2018-04-30,SELL,MON100.NS,6883,50.11,344907.13,172.453565,344749.65119499987
2018-04-30,BUY,LIQUIDBEES.NS,344,999.99,343996.56,171.99828,581.0929149998701
2018-05-07,SELL,LIQUIDBEES.NS,344,999.99,343996.56,171.99828,344405.65463499987
2018-05-07,BUY,DIVOPPBEES.NS,11688,29.45,344211.6,172.1058,21.948834999871906
2018-05-14,SELL,HNGSNGBEES.NS,1008,353.9,356731.19999999995,178.36559999999997,356574.7832349998
2018-05-14,SELL,DIVOPPBEES.NS,11688,29.61,346081.68,173.04084,702483.4223949998
2018-05-14,BUY,NIFTYBEES.NS,3143,111.69,351041.67,175.520835,351266.2315599998
2018-05-14,BUY,BANKBEES.NS,1308,268.39,351054.12,175.52706,36.58449999982258
2018-05-21,SELL,GOLDBEES.NS,10688,27.61,295095.68,147.54784,294984.7166599998
2018-05-21,SELL,NIFTYBEES.NS,3143,109.05,342744.14999999997,171.372075,637557.4945849997
2018-05-21,BUY,HNGSNGBEES.NS,885,360.0,318600.0,159.3,318798.19458499976
2018-05-21,BUY,MON100.NS,5765,55.26,318573.89999999997,159.28695,65.00763499981258
2018-06-18,SELL,HNGSNGBEES.NS,885,346.29,306466.65,153.233325,306378.42430999986
2018-06-18,BUY,NIFTYBEES.NS,2724,112.4,306177.60000000003,153.08880000000002,47.735509999794886
2018-07-30,SELL,NIFTYBEES.NS,2724,117.74,320723.76,160.36188,320611.1336299998
2018-07-30,BUY,PSUBNKBEES.NS,8921,35.92,320442.32,160.22116,8.592469999799505
2018-08-06,SELL,BANKBEES.NS,1308,284.67,372348.36000000004,186.17418000000004,372170.7782899999
2018-08-06,BUY,NIFTYBEES.NS,3132,118.74,371893.68,185.94684,91.15144999988843
2018-08-13,SELL,NIFTYBEES.NS,3132,118.23,370296.36,185.14818,370202.36326999986
2018-08-13,BUY,BANKBEES.NS,1306,283.13,369767.77999999997,184.88388999999998,249.69937999988906
2018-08-20,SELL,BANKBEES.NS,1306,288.34,376572.04,188.28601999999998,376633.45335999987
2018-08-20,BUY,NIFTYBEES.NS,3130,120.27,376445.1,188.22254999999998,0.13080999988596886
2018-09-03,SELL,NIFTYBEES.NS,3130,120.77,378010.1,189.00504999999998,377821.2257599999
2018-09-03,BUY,NIF100BEES.NS,3108,121.5,377622.0,188.811,10.414759999897797
2018-09-10,SELL,PSUBNKBEES.NS,8921,34.13,304473.73000000004,152.23686500000002,304331.90789499995
2018-09-10,BUY,NIFTYBEES.NS,2542,119.65,304150.3,152.07515,29.532744999974966
2018-09-17,SELL,NIF100BEES.NS,3108,121.68,378181.44,189.09072,378021.882025
2018-09-17,BUY,DIVOPPBEES.NS,12215,30.93,377809.95,188.904975,23.027049999975134
2018-09-24,SELL,NIFTYBEES.NS,2542,114.8,291821.6,145.9108,291698.71624999994
