date,action,ticker,units,price,gross,cost,cash_after,entry_price,pct_from_entry
2018-11-05,SELL,MON100.NS,8213,59.99,492697.87,246.348935,492475.95438999974,63.25,-5.154
2018-11-05,BUY,LIQUIDBEES.NS,492,999.99,491995.08,245.99754000000001,234.87684999970952,,
2018-12-03,SELL,GOLDBEES.NS,13614,27.26,371117.64,185.55882,371166.95802999975,27.74,-1.73
2018-12-03,SELL,LIQUIDBEES.NS,492,999.99,491995.08,245.99754000000001,862916.0404899998,999.99,0.0
2018-12-03,BUY,BANKBEES.NS,1574,273.97,431228.78,215.61439000000001,431471.6460999998,,
2018-12-03,BUY,PSUBNKBEES.NS,13228,32.6,431232.80000000005,215.61640000000003,23.229699999734294,,
2018-12-10,SELL,PSUBNKBEES.NS,13228,31.19,412581.32,206.29066,412398.25903999974,32.6,-4.325
2018-12-10,BUY,INFRABEES.NS,1346,306.22,412172.12000000005,206.08606000000003,20.052979999687523,,
2018-12-17,SELL,BANKBEES.NS,1574,274.48,432031.52,216.01576,431835.5572199997,273.97,0.186
2018-12-17,BUY,PSUBNKBEES.NS,13139,32.85,431616.15,215.808075,3.599144999694545,,
2019-01-07,SELL,INFRABEES.NS,1346,318.28,428404.87999999995,214.20243999999997,428194.2767049996,306.22,3.938
2019-01-07,BUY,BANKBEES.NS,1535,278.74,427865.9,213.93295,114.44375499960734,,
2019-01-28,SELL,PSUBNKBEES.NS,13139,32.05,421104.94999999995,210.552475,421008.8412799996,32.85,-2.435
2019-01-28,BUY,GOLDBEES.NS,14520,28.98,420789.60000000003,210.39480000000003,8.84647999954177,,
2019-02-04,SELL,BANKBEES.NS,1535,276.12,423844.2,211.9221,423641.1243799995,278.74,-0.94
2019-02-04,BUY,DIVOPPBEES.NS,14641,28.92,423417.72000000003,211.70886000000002,11.695519999484532,,
2019-02-11,SELL,DIVOPPBEES.NS,14641,28.9,423124.89999999997,211.56244999999998,422925.0330699994,28.92,-0.069
2019-02-11,BUY,MON100.NS,8662,48.8,422705.6,211.3528,8.080269999452867,,
2019-03-05,SELL,GOLDBEES.NS,14520,28.48,413529.60000000003,206.7648,413330.9154699995,28.98,-1.725
2019-03-05,BUY,HNGSNGBEES.NS,1260,327.7,412902.0,206.451,222.4644699994824,,
2019-03-11,SELL,HNGSNGBEES.NS,1260,339.0,427140.0,213.57,427148.8944699995,327.7,3.448
2019-03-11,BUY,CPSEETF.NS,16477,25.91,426919.07,213.45953500000002,16.364934999495745,,
2019-04-01,SELL,MON100.NS,8662,50.51,437517.62,218.75881,437315.22612499946,48.8,3.504
2019-04-01,BUY,BANKBEES.NS,1411,309.63,436887.93,218.443965,208.8521599994856,,
2019-04-15,SELL,BANKBEES.NS,1411,306.35,432259.85000000003,216.12992500000001,432252.5722349995,309.63,-1.059
2019-04-15,BUY,PSUBNKBEES.NS,11849,36.46,432014.54000000004,216.00727000000003,22.024964999465737,,
2019-05-13,SELL,CPSEETF.NS,16477,25.91,426919.07,213.45953500000002,426727.6354299995,25.91,0.0
2019-05-13,BUY,BANKBEES.NS,1460,292.08,426436.8,213.2184,77.61702999949921,,
2019-05-20,SELL,PSUBNKBEES.NS,11849,35.13,416255.37000000005,208.12768500000004,416124.85934499954,36.46,-3.648
2019-05-20,BUY,MON100.NS,7990,52.05,415879.5,207.93975,37.41959499951918,,
2019-05-27,SELL,MON100.NS,7990,50.47,403255.3,201.62765,403091.0919449995,52.05,-3.036
2019-05-27,BUY,PSUBNKBEES.NS,10766,37.42,402863.72000000003,201.43186000000003,25.940084999485407,,
2019-06-03,SELL,PSUBNKBEES.NS,10766,35.92,386714.72000000003,193.35736000000003,386547.3027249995,37.42,-4.009
2019-06-03,BUY,NIFTYBEES.NS,3046,126.8,386232.8,193.1164,121.38632499950472,,
2019-06-10,SELL,BANKBEES.NS,1460,315.5,460630.0,230.315,460521.0713249995,292.08,8.018
2019-06-10,SELL,NIFTYBEES.NS,3046,125.67,382790.82,191.39541,843120.4959149995,126.8,-0.891
2019-06-10,BUY,CPSEETF.NS,14904,28.27,421336.08,210.66804000000002,421573.7478749995,,
2019-06-10,BUY,GOLDBEES.NS,14630,28.8,421344.0,210.672,19.075874999456573,,
2019-07-01,SELL,CPSEETF.NS,14904,27.93,416268.72,208.13436,416079.6615149994,28.27,-1.203
2019-07-01,BUY,INFRABEES.NS,1198,346.99,415694.02,207.84701,177.79450499935774,,
2019-07-08,SELL,INFRABEES.NS,1198,337.51,404336.98,202.16849,404312.6060149993,346.99,-2.732
2019-07-08,BUY,PSUBNKBEES.NS,11791,34.27,404077.57000000007,202.03878500000005,32.997229999280535,,
2019-07-15,SELL,PSUBNKBEES.NS,11791,34.14,402544.74,201.27237,402376.46485999925,34.27,-0.379
2019-07-15,BUY,INFRABEES.NS,1214,331.03,401870.42,200.93520999999998,305.1096499992418,,
2019-07-29,SELL,INFRABEES.NS,1214,319.6,387994.4,193.99720000000002,388105.5124499993,331.03,-3.453
2019-07-29,BUY,MON100.NS,7108,54.57,387883.56,193.94178,28.010669999290258,,
2019-08-19,SELL,MON100.NS,7108,54.0,383832.0,191.916,383668.09466999926,54.57,-1.045
2019-08-19,BUY,HNGSNGBEES.NS,1299,295.0,383205.0,191.6025,271.49216999928467,,
2019-09-03,SELL,HNGSNGBEES.NS,1299,305.0,396195.0,198.0975,396268.3946699993,295.0,3.39
2019-09-03,BUY,MON100.NS,7205,54.97,396058.85,198.029425,11.515244999318384,,
2019-09-16,SELL,MON100.NS,7205,55.36,398868.8,199.4344,398680.8808449993,54.97,0.709
2019-09-16,BUY,HNGSNGBEES.NS,1227,324.7,398406.89999999997,199.20344999999998,74.7773949993425,,
2019-10-22,SELL,GOLDBEES.NS,14630,33.67,492592.10000000003,246.29605000000004,492420.5813449994,28.8,16.91
2019-10-22,SELL,HNGSNGBEES.NS,1227,324.6,398284.2,199.1421,890505.6392449994,324.7,-0.031
2019-10-22,BUY,JUNIORBEES.NS,1530,290.8,444924.0,222.46200000000002,445359.1772449994,,
2019-10-22,BUY,INFRABEES.NS,1301,342.0,444942.0,222.471,194.7062449993682,,
2019-10-29,SELL,INFRABEES.NS,1301,340.15,442535.14999999997,221.267575,442508.5886699993,342.0,-0.541
2019-10-29,BUY,HNGSNGBEES.NS,1308,337.9,441973.19999999995,220.98659999999998,314.4020699993707,,
2019-11-04,SELL,HNGSNGBEES.NS,1308,321.4,420391.19999999995,210.19559999999998,420495.40646999935,337.9,-4.883
2019-11-04,BUY,BANKBEES.NS,1355,310.14,420239.69999999995,210.11984999999999,45.586619999376126,,
2019-11-11,SELL,JUNIORBEES.NS,1530,295.62,452298.60000000003,226.1493,452118.0373199994,290.8,1.657
2019-11-11,BUY,HNGSNGBEES.NS,1353,333.76,451577.27999999997,225.78864,314.968679999467,,
2019-11-25,SELL,HNGSNGBEES.NS,1353,338.5,457990.5,228.99525,458076.4734299995,333.76,1.42
2019-11-25,BUY,NIFTYBEES.NS,3584,127.74,457820.16,228.91008,27.40334999951301,,
2019-12-02,SELL,BANKBEES.NS,1355,324.94,440293.7,220.14685,440100.9564999995,310.14,4.772
2019-12-02,SELL,NIFTYBEES.NS,3584,127.63,457425.92,228.71296,897298.1635399995,127.74,-0.086
2019-12-02,BUY,MON100.NS,7540,59.47,448403.8,224.2019,448670.16163999954,,
2019-12-02,BUY,DIVOPPBEES.NS,15446,29.03,448397.38,224.19869,48.582949999545235,,
2019-12-09,SELL,DIVOPPBEES.NS,15446,29.03,448397.38,224.19869,448221.76425999956,29.03,0.0
2019-12-09,BUY,BANKBEES.NS,1400,319.85,447790.00000000006,223.89500000000004,207.8692599994829,,
2019-12-16,SELL,MON100.NS,7540,59.44,448177.6,224.0888,448161.38045999943,59.47,-0.05
2019-12-16,BUY,PSUBNKBEES.NS,15997,28.0,447916.0,223.958,21.42245999944862,,
2019-12-30,SELL,BANKBEES.NS,1400,330.09,462125.99999999994,231.063,461916.35945999937,319.85,3.202
2019-12-30,BUY,MON100.NS,7502,61.54,461673.08,230.83654,12.442919999361038,,
2020-01-06,SELL,PSUBNKBEES.NS,15997,26.67,426639.99000000005,213.31999500000003,426439.1129249994,28.0,-4.75
2020-01-06,BUY,HNGSNGBEES.NS,1162,366.79,426209.98000000004,213.10499000000002,16.027934999321587,,
2020-01-13,SELL,HNGSNGBEES.NS,1162,359.27,417471.74,208.73587,417279.03206499934,366.79,-2.05
2020-01-13,BUY,MOM100.NS,22642,18.42,417065.64,208.53282000000002,4.859244999301154,,
2020-01-20,SELL,MOM100.NS,22642,18.91,428160.22000000003,214.08011000000002,427950.99913499935,18.42,2.66
2020-01-20,BUY,HNGSNGBEES.NS,1140,374.91,427397.4,213.6987,339.90043499931926,,
2020-02-03,SELL,HNGSNGBEES.NS,1140,362.2,412908.0,206.454,413041.4464349993,374.91,-3.39
2020-02-03,BUY,GOLDBEES.NS,11496,35.91,412821.36,206.41067999999999,13.675754999334458,,
2020-02-10,SELL,GOLDBEES.NS,11496,35.95,413281.2,206.6406,413088.23515499936,35.91,0.111
2020-02-10,BUY,HNGSNGBEES.NS,1182,349.17,412718.94,206.35947000000002,162.93568499933463,,
2020-02-24,SELL,HNGSNGBEES.NS,1182,354.79,419361.78,209.68089,419315.03479499934,349.17,1.61
2020-02-24,BUY,GOLDBEES.NS,10863,38.58,419094.54,209.54727,10.947524999384768,,
2020-03-02,SELL,MON100.NS,7502,61.73,463098.45999999996,231.54923,462877.85829499934,61.54,0.309
2020-03-02,BUY,HNGSNGBEES.NS,1243,372.0,462396.0,231.198,250.6602949993685,,
2020-03-09,SELL,HNGSNGBEES.NS,1243,374.63,465665.08999999997,232.83254499999998,465682.9177499993,372.0,0.707
2020-03-09,BUY,MON100.NS,7662,60.74,465389.88,232.69494,60.34280999930343,,
2020-03-16,SELL,MON100.NS,7662,55.26,423402.12,211.70106,423250.7617499993,60.74,-9.022
2020-03-16,BUY,HNGSNGBEES.NS,1217,347.4,422785.8,211.3929,253.56884999934118,,
2020-03-23,SELL,HNGSNGBEES.NS,1217,319.4,388709.8,194.3549,388769.01394999935,347.4,-8.06
2020-03-23,BUY,LIQUIDBEES.NS,388,1000.0,388000.0,194.0,575.0139499993529,,
2020-04-20,SELL,LIQUIDBEES.NS,388,1000.0,388000.0,194.0,388381.01394999935,1000.0,0.0
2020-04-20,BUY,MON100.NS,5872,66.1,388139.19999999995,194.06959999999998,47.7443499994115,,
2020-04-27,SELL,MON100.NS,5872,66.48,390370.56,195.18528,390223.11906999943,66.1,0.575
2020-04-27,BUY,LIQUIDBEES.NS,390,999.99,389996.1,194.99805,32.021019999461714,,
2020-05-04,SELL,LIQUIDBEES.NS,390,1000.0,390000.0,195.0,389837.02101999946,999.99,0.001
2020-05-04,BUY,HNGSNGBEES.NS,1121,347.48,389525.08,194.76254,117.17847999942023,,
2020-05-11,SELL,HNGSNGBEES.NS,1121,354.0,396834.0,198.417,396752.7614799994,347.48,1.876
2020-05-11,BUY,MON100.NS,5797,68.4,396514.80000000005,198.25740000000002,39.7040799993556,,
2020-06-01,SELL,GOLDBEES.NS,10863,41.21,447664.23,223.832115,447480.10196499934,38.58,6.817
2020-06-01,BUY,INFRABEES.NS,1505,297.06,447075.3,223.53764999999999,181.26431499933824,,
2020-06-15,SELL,INFRABEES.NS,1505,300.91,452869.55000000005,226.43477500000003,452824.3795399994,297.06,1.296
2020-06-15,BUY,NIFTYBEES.NS,4330,104.51,452528.30000000005,226.26415000000003,69.8153899993631,,
2020-06-22,SELL,NIFTYBEES.NS,4330,109.56,474394.8,237.1974,474227.41798999935,104.51,4.832
2020-06-22,SELL,MON100.NS,5797,75.46,437441.61999999994,218.72080999999997,911450.3171799993,68.4,10.322
2020-06-22,BUY,NIF100BEES.NS,4075,111.77,455462.75,227.731375,455759.83580499934,,
2020-06-22,BUY,INFRABEES.NS,1428,318.94,455446.32,227.72316,85.79264499933925,,
2020-06-29,SELL,INFRABEES.NS,1428,312.98,446935.44,223.46772,446797.7649249993,318.94,-1.869
2020-06-29,BUY,MON100.NS,6108,73.11,446555.88,223.27794,18.606984999321867,,
2020-07-06,SELL,NIF100BEES.NS,4075,115.89,472251.75,236.125875,472034.2311099993,111.77,3.686
2020-07-06,BUY,INFRABEES.NS,1468,321.32,471697.76,235.84888,100.62222999928053,,
2020-07-13,SELL,MON100.NS,6108,80.4,491083.2,245.54160000000002,490938.2806299993,73.11,9.971
2020-07-13,BUY,PSUBNKBEES.NS,30345,16.17,490678.65,245.33932500000003,14.291304999263957,,
2020-07-20,SELL,INFRABEES.NS,1468,316.0,463888.0,231.94400000000002,463670.34730499925,321.32,-1.656
2020-07-20,SELL,PSUBNKBEES.NS,30345,15.87,481575.14999999997,240.78757499999998,945004.7097299992,16.17,-1.855
2020-07-20,BUY,NV20BEES.NS,8231,57.37,472212.47,236.106235,472556.1334949992,,
2020-07-20,BUY,NIFTYBEES.NS,4034,117.06,472220.04000000004,236.11002000000002,99.98347499914235,,
2020-07-27,SELL,NIFTYBEES.NS,4034,118.39,477585.26,238.79263,477446.45084499917,117.06,1.136
2020-07-27,SELL,NV20BEES.NS,8231,58.3,479867.3,239.93365,957073.8171949992,57.37,1.621
2020-07-27,BUY,PSUBNKBEES.NS,31058,15.4,478293.2,239.1466,478541.4705949992,,
2020-07-27,BUY,BANKBEES.NS,2172,220.12,478100.64,239.05032,201.78027499921154,,
2020-08-03,SELL,BANKBEES.NS,2172,212.62,461810.64,230.90532000000002,461781.5149549992,220.12,-3.407
2020-08-03,BUY,NIFTYBEES.NS,3973,116.17,461543.41000000003,230.77170500000003,7.333249999152031,,
2020-08-10,SELL,NIFTYBEES.NS,3973,119.97,476640.81,238.320405,476409.82284499914,116.17,3.271
2020-08-10,SELL,PSUBNKBEES.NS,31058,15.77,489784.66,244.89233,965949.5905149991,15.4,2.403
2020-08-10,BUY,GOLDBEES.NS,9973,48.4,482693.2,241.34660000000002,483015.0439149991,,
2020-08-10,BUY,MON100.NS,5879,82.1,482665.89999999997,241.33294999999998,107.81096499913838,,
2020-08-17,SELL,GOLDBEES.NS,9973,46.15,460253.95,230.12697500000002,460131.6339899991,48.4,-4.649
2020-08-17,BUY,MOM100.NS,26722,17.21,459885.62,229.94281,16.071179999154992,,
2020-08-24,SELL,MOM100.NS,26722,18.09,483400.98,241.70049,483175.3506899991,17.21,5.113
2020-08-24,SELL,MON100.NS,5879,85.09,500244.11000000004,250.12205500000002,983169.3386349992,82.1,3.642
2020-08-24,BUY,NV20BEES.NS,8070,60.88,491301.60000000003,245.65080000000003,491622.0878349992,,
2020-08-24,BUY,MID150BEES.NS,7480,65.68,491286.4,245.6432,90.04463499918347,,
2020-08-31,SELL,NV20BEES.NS,8070,59.6,480972.0,240.48600000000002,480821.5586349992,60.88,-2.102
2020-08-31,BUY,MOM100.NS,27367,17.56,480564.51999999996,240.28225999999998,16.756374999240506,,
2020-10-12,SELL,MOM100.NS,27367,17.55,480290.85000000003,240.14542500000002,480067.4609499993,17.56,-0.057
2020-10-12,BUY,BANKBEES.NS,2013,238.27,479637.51,239.818755,190.13219499925617,,
2020-10-19,SELL,MID150BEES.NS,7480,64.99,486125.19999999995,243.06259999999997,486072.2695949992,65.68,-1.051
2020-10-19,BUY,NV20BEES.NS,7784,62.41,485799.44,242.89972,29.929874999215826,,
2020-11-09,SELL,NV20BEES.NS,7784,64.45,501678.80000000005,250.83940000000004,501457.89047499927,62.41,3.269
2020-11-09,BUY,NIFTYBEES.NS,3776,132.73,501188.48,250.59423999999999,18.816234999278095,,
2020-11-17,SELL,NIFTYBEES.NS,3776,137.39,518784.63999999996,259.39232,518544.06391499925,132.73,3.511
2020-11-17,BUY,NIF100BEES.NS,3953,131.08,518159.24000000005,259.07962000000003,125.74429499922553,,
2020-11-23,SELL,NIF100BEES.NS,3953,128.05,506181.65,253.09082500000002,506054.3034699992,131.08,-2.312
2020-11-23,BUY,NIFTYBEES.NS,3671,137.76,505716.95999999996,252.85848,84.4849899992696,,
2020-12-01,SELL,NIFTYBEES.NS,3671,139.79,513169.08999999997,256.584545,512996.99044499925,137.76,1.474
2020-12-01,BUY,PSUBNKBEES.NS,29066,17.64,512724.24,256.36212,16.38832499925047,,
2020-12-21,SELL,BANKBEES.NS,2013,296.22,596290.8600000001,298.14543000000003,596009.1028949993,238.27,24.321
2020-12-21,BUY,CPSEETF.NS,30208,19.72,595701.76,297.85088,9.492014999268577,,
2021-01-04,SELL,CPSEETF.NS,30208,20.82,628930.56,314.46528,628625.5867349993,19.72,5.578
2021-01-04,BUY,BANKBEES.NS,2000,314.12,628240.0,314.12,71.46673499932513,,
2021-01-11,SELL,BANKBEES.NS,2000,321.39,642780.0,321.39,642530.0767349993,314.12,2.314
2021-01-11,BUY,CPSEETF.NS,29690,21.63,642194.7,321.09735,14.279384999303147,,
2021-01-18,SELL,CPSEETF.NS,29690,21.05,624974.5,312.48725,624676.2921349993,21.63,-2.681
2021-01-18,BUY,DIVOPPBEES.NS,18039,34.61,624329.79,312.164895,34.33723999920767,,
2021-01-25,SELL,DIVOPPBEES.NS,18039,33.97,612784.83,306.39241499999997,612512.7748249992,34.61,-1.849
2021-01-25,BUY,NV20BEES.NS,7890,77.59,612185.1,306.09255,21.582274999236688,,
2021-02-01,SELL,NV20BEES.NS,7890,76.5,603585.0,301.7925,603304.7897749993,77.59,-1.405
2021-02-01,BUY,DIVOPPBEES.NS,17453,34.55,603001.1499999999,301.50057499999997,2.1391999993938953,,
2021-02-08,SELL,DIVOPPBEES.NS,17453,35.76,624119.2799999999,312.05963999999994,623809.3595599993,34.55,3.502
2021-02-08,BUY,BANKBEES.NS,1725,361.28,623208.0,311.604,289.7555599992629,,
2021-03-08,SELL,BANKBEES.NS,1725,354.72,611892.0,305.946,611875.8095599993,361.28,-1.816
2021-03-08,BUY,CPSEETF.NS,25033,24.43,611556.19,305.77809499999995,13.841464999364689,,
2021-03-30,SELL,CPSEETF.NS,25033,22.83,571503.39,285.75169500000004,571231.4797699994,24.43,-6.549
2021-03-30,SELL,PSUBNKBEES.NS,29066,23.46,681888.36,340.94418,1252778.8955899994,17.64,32.993
2021-03-30,BUY,DIVOPPBEES.NS,16811,37.24,626041.64,313.02082,626424.2347699994,,
2021-03-30,BUY,MOM100.NS,25265,24.78,626066.7000000001,313.03335000000004,44.501419999287464,,
2021-04-05,SELL,MOM100.NS,25265,25.35,640467.75,320.233875,640192.0175449993,24.78,2.3
2021-04-05,SELL,DIVOPPBEES.NS,16811,36.79,618476.69,309.238345,1258359.4691999992,37.24,-1.208
2021-04-05,BUY,PSUBNKBEES.NS,27071,23.23,628859.33,314.429665,629185.7095349993,,
2021-04-05,BUY,CPSEETF.NS,27715,22.69,628853.3500000001,314.42667500000005,17.9328599992441,,
2021-04-12,SELL,CPSEETF.NS,27715,21.36,591992.4,295.99620000000004,591714.3366599992,22.69,-5.862
2021-04-12,SELL,PSUBNKBEES.NS,27071,21.84,591230.64,295.61532,1182649.3613399994,23.23,-5.984
2021-04-12,BUY,MOM100.NS,23736,24.9,591026.4,295.51320000000004,591327.4481399993,,
2021-04-12,BUY,MID150BEES.NS,6338,93.25,591018.5,295.50925,13.43888999929186,,
2021-04-26,SELL,MOM100.NS,23736,25.28,600046.0800000001,300.02304000000004,599759.4958499994,24.9,1.526
2021-04-26,SELL,MID150BEES.NS,6338,90.09,570990.42,285.49521000000004,1170464.4206399994,93.25,-3.389
2021-04-26,BUY,HNGSNGBEES.NS,1590,367.67,584595.3,292.29765000000003,585576.8229899994,,
2021-04-26,BUY,CPSEETF.NS,26171,22.35,584921.8500000001,292.46092500000003,362.5120649993187,,
2021-05-03,SELL,CPSEETF.NS,26171,23.13,605335.23,302.667615,605395.0744499993,22.35,3.49
2021-05-03,SELL,HNGSNGBEES.NS,1590,373.41,593721.9,296.86095,1198820.1134999993,367.67,1.561
2021-05-03,BUY,MID150BEES.NS,6483,92.4,599029.2000000001,299.51460000000003,599491.3988999992,,
2021-05-03,BUY,MON100.NS,5875,101.96,599015.0,299.5075,176.89139999926556,,
2021-05-10,SELL,MON100.NS,5875,99.33,583563.75,291.781875,583448.8595249993,101.96,-2.579
2021-05-10,SELL,MID150BEES.NS,6483,93.97,609207.51,304.60375500000004,1192351.7657699992,92.4,1.699
2021-05-10,BUY,ITBEES.NS,22511,26.47,595866.1699999999,297.93308499999995,596187.6626849993,,
2021-05-10,BUY,HNGSNGBEES.NS,1658,359.23,595603.3400000001,297.80167000000006,286.521014999249,,
2021-05-17,SELL,ITBEES.NS,22511,25.94,583935.3400000001,291.96767000000006,583929.8933449993,26.47,-2.002
2021-05-17,SELL,HNGSNGBEES.NS,1658,362.83,601572.14,300.78607,1185201.2472749993,359.23,1.002
2021-05-17,BUY,GOLDBEES.NS,14159,41.83,592270.97,296.135485,592634.1417899993,,
2021-05-17,BUY,MON100.NS,6132,96.59,592289.88,296.14494,48.116849999292754,,
2021-05-24,SELL,MON100.NS,6132,97.16,595785.12,297.89256,595535.3442899993,96.59,0.59
2021-05-24,BUY,JUNIORBEES.NS,1521,391.09,594847.89,297.423945,390.0303449992789,,
2021-05-31,SELL,JUNIORBEES.NS,1521,393.59,598650.39,299.325195,598741.0951499993,391.09,0.639
2021-05-31,SELL,GOLDBEES.NS,14159,42.59,603031.81,301.51590500000003,1201471.3892449993,41.83,1.817
2021-05-31,BUY,MOM100.NS,22123,27.14,600418.22,300.20911,600752.9601349992,,
2021-05-31,BUY,PSUBNKBEES.NS,22649,26.51,600424.99,300.212495,27.757639999268577,,
2021-06-07,SELL,MOM100.NS,22123,28.36,627408.28,313.70414,627122.3334999993,27.14,4.495
2021-06-07,BUY,CPSEETF.NS,23851,26.28,626804.28,313.40214000000003,4.651359999203123,,
2021-07-12,SELL,CPSEETF.NS,23851,26.12,622988.12,311.49406,622681.2772999991,26.28,-0.609
2021-07-12,BUY,MOM100.NS,21505,28.94,622354.7000000001,311.17735000000005,15.399949999060482,,
2021-07-19,SELL,MOM100.NS,21505,29.16,627085.8,313.54290000000003,626787.6570499991,28.94,0.76
2021-07-19,SELL,PSUBNKBEES.NS,22649,26.61,602689.89,301.344945,1229176.2021049992,26.51,0.377
2021-07-19,BUY,ITBEES.NS,20675,29.71,614254.25,307.127125,614614.8249799992,,
2021-07-19,BUY,MID150BEES.NS,5815,105.62,614180.3,307.09015000000005,127.43482999922708,,
2021-07-26,SELL,MID150BEES.NS,5815,105.62,614180.3,307.09015000000005,614000.6446799993,105.62,0.0
