date,action,ticker,units,price,gross,cost,cash_after
2018-01-01,BUY,MOM100.NS,15282,21.8,333147.60000000003,166.57380000000003,666685.8262
2018-01-01,BUY,JUNIORBEES.NS,1055,315.5,332852.5,166.42625,333666.89995
2018-01-01,BUY,HNGSNGBEES.NS,1169,285.0,333165.0,166.5825,335.3174499999732
2018-01-15,SELL,JUNIORBEES.NS,1055,322.77,340522.35,170.26117499999998,340687.40627499996
2018-01-15,BUY,CPSEETF.NS,10984,31.0,340504.0,170.252,13.154274999978952
2018-01-22,SELL,CPSEETF.NS,10984,30.31,332925.04,166.46251999999998,332771.73175499996
2018-01-22,BUY,JUNIORBEES.NS,1039,320.11,332594.29000000004,166.29714500000003,11.14460999990115
2018-01-29,SELL,JUNIORBEES.NS,1039,314.21,326464.19,163.23209500000002,326312.1025149999
2018-01-29,SELL,HNGSNGBEES.NS,1169,326.82,382052.58,191.02629000000002,708173.6562249999
2018-01-29,BUY,CPSEETF.NS,11412,31.01,353886.12,176.94306,354110.5931649999
2018-01-29,BUY,MON100.NS,6792,52.1,353863.2,176.9316,70.46156499988865
2018-02-05,SELL,CPSEETF.NS,11412,29.68,338708.16,169.35407999999998,338609.26748499984
2018-02-05,BUY,HNGSNGBEES.NS,1017,332.5,338152.5,169.07625000000002,287.69123499986017
2018-02-19,SELL,MON100.NS,6792,50.4,342316.8,171.1584,342433.33283499983
2018-02-19,BUY,CPSEETF.NS,11570,29.58,342240.6,171.1203,21.612534999847412
2018-02-26,SELL,HNGSNGBEES.NS,1017,306.3,311507.10000000003,155.75355000000002,311372.95898499986
2018-02-26,BUY,MON100.NS,6046,51.47,311187.62,155.59381,29.745174999872688
2018-03-05,SELL,MOM100.NS,15282,20.74,316948.68,158.47434,316819.95083499985
2018-03-05,BUY,HNGSNGBEES.NS,977,324.0,316548.0,158.274,113.6768349998747
2018-03-12,SELL,CPSEETF.NS,11570,28.98,335298.6,167.64929999999998,335244.62753499986
2018-03-12,BUY,MOM100.NS,16353,20.49,335072.97,167.536485,4.121049999899697
2018-03-19,SELL,MOM100.NS,16353,20.25,331148.25,165.574125,330986.7969249999
2018-03-19,BUY,DIVOPPBEES.NS,11027,30.0,330810.0,165.405,11.391924999887124
2018-03-26,SELL,DIVOPPBEES.NS,11027,27.66,305006.82,152.50341,304865.7085149999
2018-03-26,BUY,MOM100.NS,15069,20.22,304695.18,152.34759,18.18092499987688
2018-04-09,SELL,MOM100.NS,15069,20.45,308161.05,154.080525,308025.15039999987
2018-04-09,BUY,DIVOPPBEES.NS,10730,28.69,307843.7,153.92185,27.528549999871757
2018-04-16,SELL,DIVOPPBEES.NS,10730,29.0,311170.0,155.585,311041.94354999985
2018-04-16,BUY,JUNIORBEES.NS,1009,308.11,310882.99,155.441495,3.512054999882821
2018-04-23,SELL,JUNIORBEES.NS,1009,309.07,311851.63,155.925815,311699.21623999986
2018-04-23,BUY,DIVOPPBEES.NS,10388,29.99,311536.12,155.76806,7.328179999894928
2018-05-07,SELL,DIVOPPBEES.NS,10388,29.45,305926.6,152.9633,305780.96487999987
2018-05-07,BUY,MOM100.NS,14616,20.91,305620.56,152.81028,7.594599999894854
2018-05-14,SELL,HNGSNGBEES.NS,977,353.9,345760.3,172.88015,345595.0144499999
2018-05-14,BUY,GOLDBEES.NS,12262,28.17,345420.54000000004,172.71027,1.7641799998818897
2018-05-21,SELL,MOM100.NS,14616,20.35,297435.60000000003,148.7178,297288.64637999993
2018-05-21,BUY,HNGSNGBEES.NS,825,360.0,297000.0,148.5,140.14637999993283
2018-06-04,SELL,GOLDBEES.NS,12262,27.53,337572.86,168.78643,337544.21994999994
2018-06-04,BUY,DIVOPPBEES.NS,11510,29.31,337358.1,168.67905,17.44089999998687
2018-06-25,SELL,DIVOPPBEES.NS,11510,29.16,335631.6,167.8158,335481.2251
2018-06-25,BUY,NIFTYBEES.NS,2998,111.84,335296.32,167.64816000000002,17.256939999992028
2018-07-02,SELL,NIFTYBEES.NS,2998,111.0,332778.0,166.389,332628.86793999997
2018-07-02,BUY,GOLDBEES.NS,12249,27.14,332437.86,166.21893,24.789010000007693
2018-07-16,SELL,GOLDBEES.NS,12249,27.0,330723.0,165.3615,330582.42751
2018-07-16,BUY,BANKBEES.NS,1214,272.02,330232.27999999997,165.11614,185.03137000004062
2018-07-23,SELL,BANKBEES.NS,1214,274.01,332648.14,166.32407,332666.8473000001
2018-07-23,BUY,NIFTYBEES.NS,2882,115.34,332409.88,166.20494,90.76236000005156
2018-07-30,SELL,NIFTYBEES.NS,2882,117.74,339326.68,169.66334,339247.77902
2018-07-30,BUY,BANKBEES.NS,1193,284.0,338812.0,169.406,266.3730199999991
2018-08-06,SELL,BANKBEES.NS,1193,284.67,339611.31,169.805655,339707.877365
2018-08-06,BUY,NIFTYBEES.NS,2859,118.74,339477.66,169.73882999999998,60.47853500006022
2018-09-03,SELL,HNGSNGBEES.NS,825,342.5,282562.5,141.28125,282481.69728500006
2018-09-03,BUY,BANKBEES.NS,995,283.67,282251.65,141.12582500000002,88.9214600000414
2018-09-10,SELL,BANKBEES.NS,995,277.02,275634.89999999997,137.81744999999998,275586.00401000003
2018-09-10,BUY,HNGSNGBEES.NS,786,350.0,275100.0,137.55,348.45401000004495
2018-09-17,SELL,HNGSNGBEES.NS,786,346.47,272325.42000000004,136.16271000000003,272537.7113000001
2018-09-17,BUY,BANKBEES.NS,996,273.45,272356.2,136.1781,45.333200000051875
2018-09-24,SELL,BANKBEES.NS,996,254.18,253163.28,126.58164000000001,253082.03156000006
2018-09-24,BUY,NIF100BEES.NS,2172,116.44,252907.68,126.45384,47.89772000006633
2018-10-01,SELL,NIF100BEES.NS,2172,115.39,250627.08,125.31354,250549.66418000005
2018-10-01,BUY,DIVOPPBEES.NS,8226,30.44,250399.44,125.19972,25.0244600000442
2018-10-08,SELL,DIVOPPBEES.NS,8226,28.2,231973.19999999998,115.9866,231882.23786000002
2018-10-08,BUY,GOLDBEES.NS,8354,27.74,231739.96,115.86998,26.407880000042496
2018-10-15,SELL,GOLDBEES.NS,8354,28.5,238089.0,119.0445,237996.36338000005
2018-10-15,BUY,BANKBEES.NS,919,258.71,237754.49,118.877245,122.99613500005216
2018-10-22,SELL,NIFTYBEES.NS,2859,107.15,306341.85000000003,153.170925,306311.67521000013
2018-10-22,BUY,GOLDBEES.NS,10795,28.36,306146.2,153.0731,12.402110000140965
2018-10-29,SELL,BANKBEES.NS,919,254.27,233674.13,116.83706500000001,233569.69504500015
2018-10-29,BUY,LIQUIDBEES.NS,233,999.99,232997.67,116.49883500000001,455.5262100001273
2018-11-05,SELL,GOLDBEES.NS,10795,28.44,307009.8,153.5049,307311.82131000014
2018-11-05,SELL,LIQUIDBEES.NS,233,999.99,232997.67,116.49883500000001,540192.9924750002
2018-11-05,BUY,BANKBEES.NS,1028,262.42,269767.76,134.88388,270290.3485950002
2018-11-05,BUY,NIFTYBEES.NS,2450,110.15,269867.5,134.93375,287.9148450001958
2018-11-12,SELL,NIFTYBEES.NS,2450,109.76,268912.0,134.456,269065.4588450002
2018-11-12,BUY,PSUBNKBEES.NS,8462,31.78,268922.36,134.46117999999998,8.637665000220295
2018-11-19,SELL,MON100.NS,6046,48.8,295044.8,147.5224,294905.9152650002
2018-11-19,BUY,NIFTYBEES.NS,2626,112.24,294742.24,147.37112,16.304145000176504
2018-11-26,SELL,NIFTYBEES.NS,2626,111.32,292326.32,146.16316,292196.4609850002
2018-11-26,BUY,LIQUIDBEES.NS,292,999.99,291997.08,145.99854000000002,53.382445000170264
2018-12-03,SELL,LIQUIDBEES.NS,292,999.99,291997.08,145.99854000000002,291904.4639050002
2018-12-03,BUY,NIFTYBEES.NS,2563,113.8,291669.39999999997,145.8347,89.22920500021428
2018-12-10,SELL,PSUBNKBEES.NS,8462,31.19,263929.78,131.96489000000003,263887.04431500024
2018-12-10,BUY,NIF100BEES.NS,2399,109.93,263722.07,131.86103500000002,33.11328000022331
2018-12-17,SELL,NIF100BEES.NS,2399,114.16,273869.83999999997,136.93491999999998,273766.01836000016
2018-12-17,BUY,PSUBNKBEES.NS,8329,32.85,273607.65,136.80382500000002,21.56453500012867
2018-12-31,SELL,NIFTYBEES.NS,2563,113.68,291361.84,145.68092000000001,291237.72361500014
2018-12-31,BUY,GOLDBEES.NS,10388,28.02,291071.76,145.53588000000002,20.427735000150278
2019-02-18,SELL,PSUBNKBEES.NS,8329,29.51,245788.79,122.894395,245686.32334000015
2019-02-18,BUY,LIQUIDBEES.NS,245,999.99,244997.55,122.498775,566.2745650001743
2019-03-11,SELL,BANKBEES.NS,1028,284.78,292753.83999999997,146.37691999999998,293173.7376450001
2019-03-11,BUY,DIVOPPBEES.NS,9767,30.0,293010.0,146.505,17.232645000098273
2019-03-18,SELL,DIVOPPBEES.NS,9767,30.05,293498.35000000003,146.749175,293368.8334700001
2019-03-18,BUY,BANKBEES.NS,977,299.88,292982.76,146.49138000000002,239.5820900000981
2019-04-01,SELL,LIQUIDBEES.NS,245,1000.0,245000.0,122.5,245117.0820900001
2019-04-01,BUY,PSUBNKBEES.NS,6596,37.14,244975.44,122.48772000000001,19.15437000009115
2019-04-08,SELL,GOLDBEES.NS,10388,28.3,293980.4,146.99020000000002,293852.56417000014
2019-04-08,BUY,NIFTYBEES.NS,2408,121.95,293655.60000000003,146.82780000000002,50.136370000080206
2019-04-22,SELL,NIFTYBEES.NS,2408,121.87,293462.96,146.73148,293366.3648900001
2019-04-22,BUY,INFRABEES.NS,902,325.0,293150.0,146.57500000000002,69.78989000007277
2019-04-30,SELL,INFRABEES.NS,902,323.18,291508.36,145.75418,291432.39571000007
2019-04-30,BUY,NIFTYBEES.NS,2360,123.41,291247.6,145.6238,39.171910000091884
2019-05-20,SELL,PSUBNKBEES.NS,6596,35.13,231717.48,115.85874000000001,231640.7931700001
2019-05-20,BUY,NIF100BEES.NS,1889,122.51,231421.39,115.71069500000002,103.69247500010533
2019-05-27,SELL,NIF100BEES.NS,1889,123.62,233518.18000000002,116.75909000000001,233505.11338500012
2019-05-27,BUY,PSUBNKBEES.NS,6236,37.42,233351.12000000002,116.67556000000002,37.31782500009285
2019-06-10,SELL,PSUBNKBEES.NS,6236,33.83,210963.87999999998,105.48194,210895.71588500007
