date,action,ticker,units,price,gross,cost,cash_after
2018-01-01,BUY,MON100.NS,4130,48.4,199892.0,99.946,800008.054
2018-01-01,BUY,MOM100.NS,9169,21.8,199884.2,99.94210000000001,600023.9119
2018-01-01,BUY,JUNIORBEES.NS,633,315.5,199711.5,99.85575,400212.55614999996
2018-01-01,BUY,INFRABEES.NS,537,371.7,199602.9,99.80145,200509.85469999997
2018-01-01,BUY,CPSEETF.NS,6630,30.15,199894.5,99.94725,515.4074499999697
2018-01-22,SELL,CPSEETF.NS,6630,30.31,200955.3,100.47765,201370.22979999997
2018-01-22,SELL,JUNIORBEES.NS,633,320.11,202629.63,101.31481500000001,403898.544985
2018-01-22,BUY,BANKBEES.NS,736,274.16,201781.76,100.89088000000001,202015.89410499998
2018-01-22,BUY,NIFTYBEES.NS,1788,112.88,201829.44,100.91472,85.53938499998185
2018-01-29,SELL,INFRABEES.NS,537,370.16,198775.92,99.38796,198762.071425
2018-01-29,BUY,CPSEETF.NS,6406,31.01,198650.06,99.32503,12.686394999996992
2018-02-05,SELL,CPSEETF.NS,6406,29.68,190130.08,95.06504,190047.701355
2018-02-05,BUY,GOLDBEES.NS,6988,27.18,189933.84,94.96692,18.8944349999947
2018-02-19,SELL,BANKBEES.NS,736,254.24,187120.64,93.56032,187045.97411500002
2018-02-19,BUY,CPSEETF.NS,6320,29.58,186945.59999999998,93.47279999999999,6.901315000053728
2018-03-05,SELL,MOM100.NS,9169,20.74,190165.06,95.08253,190076.87878500004
2018-03-05,BUY,LIQUIDBEES.NS,189,1000.0,189000.0,94.5,982.3787850000372
2018-03-12,SELL,CPSEETF.NS,6320,28.98,183153.6,91.5768,184044.40198500003
2018-03-12,BUY,MOM100.NS,8977,20.49,183938.72999999998,91.969365,13.702620000054594
2018-03-26,SELL,MOM100.NS,8977,20.22,181514.94,90.75747,181437.88515000005
2018-03-26,BUY,JUNIORBEES.NS,623,290.71,181112.33,90.556165,234.99898500007112
2018-05-07,SELL,MON100.NS,4130,47.45,195968.5,97.98425,196105.51473500006
2018-05-07,BUY,BANKBEES.NS,749,261.4,195788.59999999998,97.89429999999999,219.0204350000713
2018-05-14,SELL,JUNIORBEES.NS,623,298.62,186040.26,93.02013000000001,186166.2603050001
2018-05-14,BUY,MON100.NS,3648,51.0,186048.0,93.024,25.23630500008585
2018-07-30,SELL,GOLDBEES.NS,6988,26.6,185880.80000000002,92.94040000000001,185813.0959050001
2018-07-30,SELL,LIQUIDBEES.NS,189,1000.0,189000.0,94.5,374718.5959050001
2018-07-30,BUY,PSUBNKBEES.NS,5213,35.92,187250.96000000002,93.62548000000001,187374.0104250001
2018-07-30,BUY,JUNIORBEES.NS,618,302.7,187068.6,93.5343,211.8761250000971
2018-08-06,SELL,MON100.NS,3648,58.37,212933.75999999998,106.46687999999999,213039.16924500008
2018-08-06,BUY,MOM100.NS,10163,20.95,212914.85,106.457425,17.861820000078296
2018-09-24,SELL,BANKBEES.NS,749,254.18,190380.82,95.19041,190303.49141000008
2018-09-24,SELL,PSUBNKBEES.NS,5213,30.46,158787.98,79.39399,349012.0774200001
2018-09-24,SELL,JUNIORBEES.NS,618,285.93,176704.74,88.35237,525628.4650500001
2018-09-24,BUY,CPSEETF.NS,6490,26.98,175100.2,87.55010000000001,350440.7149500001
2018-09-24,BUY,GOLDBEES.NS,6405,27.34,175112.7,87.55635000000001,175240.4586000001
2018-09-24,BUY,LIQUIDBEES.NS,175,1000.0,175000.0,87.5,152.95860000009998
2018-10-01,SELL,MOM100.NS,10163,18.76,190657.88,95.32894,190715.5096600001
2018-10-01,BUY,BANKBEES.NS,737,258.31,190374.47,95.187235,245.85242500010645
2018-10-08,SELL,CPSEETF.NS,6490,24.04,156019.6,78.0098,156187.4426250001
2018-10-08,BUY,MOM100.NS,8442,18.49,156092.58,78.04629,16.816335000126855
2018-10-15,SELL,MOM100.NS,8442,18.8,158709.6,79.35480000000001,158647.06153500013
2018-10-15,BUY,CPSEETF.NS,6265,25.31,158567.15,79.283575,0.6279600001289509
2018-10-22,SELL,NIFTYBEES.NS,1788,107.15,191584.2,95.7921,191489.03586000015
2018-10-22,BUY,MOM100.NS,10020,19.1,191382.0,95.691,11.344860000157496
2018-11-05,SELL,CPSEETF.NS,6265,24.92,156123.80000000002,78.06190000000001,156057.08296000017
2018-11-05,SELL,BANKBEES.NS,737,262.42,193403.54,96.70177000000001,349363.92119000014
2018-11-05,BUY,INFRABEES.NS,560,311.7,174552.0,87.276,174724.64519000013
2018-11-05,BUY,PSUBNKBEES.NS,5254,33.23,174590.41999999998,87.29521,46.92998000013176
2018-11-19,SELL,MOM100.NS,10020,19.21,192484.2,96.24210000000001,192434.88788000014
2018-11-19,BUY,BANKBEES.NS,715,268.78,192177.69999999998,96.08885,161.09903000015765
2018-12-03,SELL,GOLDBEES.NS,6405,27.26,174600.30000000002,87.30015000000002,174674.09888000018
2018-12-03,BUY,NIFTYBEES.NS,1534,113.8,174569.19999999998,87.2846,17.6142800001835
2018-12-10,SELL,PSUBNKBEES.NS,5254,31.19,163872.26,81.93613,163807.9381500002
2018-12-10,BUY,GOLDBEES.NS,5826,28.1,163710.6,81.8553,15.482850000204053
2018-12-17,SELL,NIFTYBEES.NS,1534,113.64,174323.76,87.16188000000001,174252.0809700002
2018-12-17,BUY,PSUBNKBEES.NS,5301,32.85,174137.85,87.06892500000001,27.16204500020831
2018-12-31,SELL,LIQUIDBEES.NS,175,999.99,174998.25,87.499125,174937.9129200002
2018-12-31,BUY,JUNIORBEES.NS,601,290.77,174752.77,87.376385,97.7665350002062
2019-01-07,SELL,JUNIORBEES.NS,601,285.5,171585.5,85.79275,171597.4737850002
2019-01-07,BUY,LIQUIDBEES.NS,171,999.99,170998.29,85.49914500000001,513.6846400001959
2019-01-21,SELL,INFRABEES.NS,560,312.97,175263.2,87.6316,175689.2530400002
2019-01-21,BUY,NIFTYBEES.NS,1533,114.48,175497.84,87.74892,103.664120000205
2019-02-18,SELL,PSUBNKBEES.NS,5301,29.51,156432.51,78.216255,156457.9578650002
2019-02-18,BUY,INFRABEES.NS,533,293.16,156254.28,78.12714,125.55072500021197
2019-02-25,SELL,INFRABEES.NS,533,296.58,158077.13999999998,79.03856999999999,158123.6521550002
2019-02-25,BUY,CPSEETF.NS,6654,23.75,158032.5,79.01625,12.135905000206549
2019-03-11,SELL,GOLDBEES.NS,5826,28.5,166041.0,83.0205,165970.1154050002
2019-03-11,SELL,LIQUIDBEES.NS,171,999.99,170998.29,85.49914500000001,336882.9062600002
2019-03-11,BUY,JUNIORBEES.NS,581,289.72,168327.32,84.16366000000001,168471.4226000002
2019-03-11,BUY,PSUBNKBEES.NS,5071,33.2,168357.2,84.1786,30.044000000169035
2019-03-18,SELL,JUNIORBEES.NS,581,288.6,167676.6,83.8383,167622.80570000017
2019-03-18,BUY,INFRABEES.NS,514,325.88,167502.32,83.75116,36.734540000150446
2019-04-08,SELL,INFRABEES.NS,514,330.86,170062.04,85.03102000000001,170013.74352000016
2019-04-08,BUY,MON100.NS,3271,51.95,169928.45,84.96422500000001,0.3292950001487043
2019-04-22,SELL,PSUBNKBEES.NS,5071,34.64,175659.44,87.82972000000001,175571.93957500014
2019-04-22,BUY,NIF100BEES.NS,1447,121.2,175376.4,87.6882,107.85137500014389
2019-05-06,SELL,NIF100BEES.NS,1447,120.4,174218.80000000002,87.10940000000001,174239.54197500017
2019-05-06,BUY,DIVOPPBEES.NS,5723,30.43,174150.88999999998,87.07544499999999,1.5765300001949072
2019-05-27,SELL,DIVOPPBEES.NS,5723,30.45,174265.35,87.132675,174179.7938550002
2019-05-27,SELL,MON100.NS,3271,50.47,165087.37,82.543685,339184.6201700002
2019-05-27,BUY,PSUBNKBEES.NS,4529,37.42,169475.18000000002,84.73759000000001,169624.70258000016
2019-05-27,BUY,INFRABEES.NS,489,346.48,169428.72,84.71436,111.26822000014363
2019-06-10,SELL,PSUBNKBEES.NS,4529,33.83,153216.06999999998,76.60803499999999,153250.7301850001
2019-06-10,BUY,NIF100BEES.NS,1241,123.39,153126.99,76.563495,47.176690000109375
2019-06-24,SELL,NIF100BEES.NS,1241,121.03,150198.23,75.09911500000001,150170.30757500013
2019-06-24,BUY,MON100.NS,2810,53.4,150054.0,75.027,41.28057500012801
2019-07-01,SELL,NIFTYBEES.NS,1533,124.93,191517.69,95.75884500000001,191463.21173000013
2019-07-01,SELL,MON100.NS,2810,53.29,149744.9,74.87245,341133.2392800001
2019-07-01,BUY,PSUBNKBEES.NS,4822,35.35,170457.7,85.22885000000001,170590.31043000007
2019-07-01,BUY,GOLDBEES.NS,5761,29.59,170467.99,85.233995,37.086435000092024
2019-07-15,SELL,CPSEETF.NS,6654,25.97,172804.38,86.40219,172755.0642450001
2019-07-15,BUY,MON100.NS,3188,54.16,172662.08,86.33104,6.653205000126036
2019-07-22,SELL,PSUBNKBEES.NS,4822,33.08,159511.75999999998,79.75587999999999,159438.6573250001
2019-07-22,BUY,NIFTYBEES.NS,1329,119.9,159347.1,79.67355,11.883775000082096
2019-07-29,SELL,NIFTYBEES.NS,1329,118.36,157300.44,78.65022,157233.67355500007
2019-07-29,BUY,LIQUIDBEES.NS,157,1000.0,157000.0,78.5,155.17355500007397
2019-08-05,SELL,BANKBEES.NS,715,282.46,201958.9,100.97945,202013.09410500005
2019-08-05,BUY,NIFTYBEES.NS,1753,115.15,201857.95,100.92897500000001,54.21513000005507
2019-08-13,SELL,INFRABEES.NS,489,307.08,150162.12,75.08106,150141.25407000005
